Date,Development Activity,Dev. Activity Contributors Count,Dev. Activity (Cryptocurrency),Dev. Activity (Bitcoin)
2018-06-25T12:00:00.000Z,0.71,2,13.29,4
2018-06-25T13:00:00.000Z,1,1,14.86,5
2018-06-25T14:00:00.000Z,1.29,2,18.14,5.29
2018-06-25T15:00:00.000Z,1.71,3,18.43,5.71
2018-06-25T16:00:00.000Z,1.71,0,21.86,5.86
2018-06-25T17:00:00.000Z,2.43,2,23.43,7.29
2018-06-25T18:00:00.000Z,2.71,2,26.71,6.71
2018-06-25T19:00:00.000Z,2.14,0,25.86,6
2018-06-25T20:00:00.000Z,2,1,25,6.71
2018-06-25T21:00:00.000Z,1.71,0,24.71,6.86
2018-06-25T22:00:00.000Z,1.29,0,22.29,7.43
2018-06-25T23:00:00.000Z,1.29,0,17.86,7
2018-06-26T00:00:00.000Z,0.57,0,18.43,5
2018-06-26T01:00:00.000Z,0.14,0,14.43,4
2018-06-26T02:00:00.000Z,0.14,0,13.43,4.43
2018-06-26T03:00:00.000Z,0,0,11.29,3
2018-06-26T04:00:00.000Z,0,0,7.14,2.57
2018-06-26T05:00:00.000Z,0,0,7.14,2
2018-06-26T06:00:00.000Z,0,0,8.71,2.29
2018-06-26T07:00:00.000Z,0,0,6.57,2.29
2018-06-26T08:00:00.000Z,0,0,7.43,2.43
2018-06-26T09:00:00.000Z,0,0,8.14,1.57
2018-06-26T10:00:00.000Z,0,0,8.57,4
2018-06-26T11:00:00.000Z,0.29,1,10.29,4.86
2018-06-26T12:00:00.000Z,0.29,0,13.14,7.43
2018-06-26T13:00:00.000Z,0.43,1,13.86,8.43
2018-06-26T14:00:00.000Z,1.43,2,17,9.71
2018-06-26T15:00:00.000Z,1.57,1,21.71,9.71
2018-06-26T16:00:00.000Z,1.57,0,22.43,11.71
2018-06-26T17:00:00.000Z,1.71,1,24,9.14
2018-06-26T18:00:00.000Z,1.43,0,24.57,8.57
2018-06-26T19:00:00.000Z,1.57,1,23.14,7.14
2018-06-26T20:00:00.000Z,1.57,1,24.14,6.43
2018-06-26T21:00:00.000Z,0.57,0,23.14,5.43
2018-06-26T22:00:00.000Z,0.43,0,20.14,5.29
2018-06-26T23:00:00.000Z,1.29,1,21,4.29
2018-06-27T00:00:00.000Z,1.71,1,21.86,6
2018-06-27T01:00:00.000Z,1.71,0,20.86,7
2018-06-27T02:00:00.000Z,1.57,0,20.43,8.43
2018-06-27T03:00:00.000Z,1.43,0,18,7.71
2018-06-27T04:00:00.000Z,1.43,0,14.86,9
2018-06-27T05:00:00.000Z,1.71,1,12.71,13.29
2018-06-27T06:00:00.000Z,0.86,0,10.29,12.43
2018-06-27T07:00:00.000Z,0.29,0,8.29,10.71
2018-06-27T08:00:00.000Z,0.57,1,8.57,10
2018-06-27T09:00:00.000Z,0.86,1,8,7.43
2018-06-27T10:00:00.000Z,1.29,2,8.57,9.43
2018-06-27T11:00:00.000Z,1.29,0,9.57,7.86
2018-06-27T12:00:00.000Z,1,0,11.86,3.86
2018-06-27T13:00:00.000Z,2.14,2,16.14,5.29
2018-06-27T14:00:00.000Z,2.43,1,17.57,6.43
2018-06-27T15:00:00.000Z,2.43,2,20,6.43
2018-06-27T16:00:00.000Z,2.71,2,21.57,6.29
2018-06-27T17:00:00.000Z,2.57,2,21.86,6.14
2018-06-27T18:00:00.000Z,2.71,1,24.14,6.71
2018-06-27T19:00:00.000Z,2.86,1,23,7.14
2018-06-27T20:00:00.000Z,2.43,1,23,6.57
2018-06-27T21:00:00.000Z,3,3,24.29,6.43
2018-06-27T22:00:00.000Z,3.43,2,23.14,6.57
2018-06-27T23:00:00.000Z,2.86,0,20.43,6.43
2018-06-28T00:00:00.000Z,2.57,0,20.71,5.57
2018-06-28T01:00:00.000Z,2.43,0,17.71,5.14
2018-06-28T02:00:00.000Z,2.43,1,18,6.43
2018-06-28T03:00:00.000Z,1.86,1,15.57,5.71
2018-06-28T04:00:00.000Z,2.57,2,15.29,6.14
2018-06-28T05:00:00.000Z,2.43,2,13.86,6.14
2018-06-28T06:00:00.000Z,2.71,1,15.57,6
2018-06-28T07:00:00.000Z,2.71,0,15.29,5.14
2018-06-28T08:00:00.000Z,2.86,1,17.86,5.14
2018-06-28T09:00:00.000Z,3.71,1,20.43,4.14
2018-06-28T10:00:00.000Z,4.43,2,23.71,5.43
2018-06-28T11:00:00.000Z,3,1,21.57,4
2018-06-28T12:00:00.000Z,3,1,23.43,5.14
2018-06-28T13:00:00.000Z,2.71,0,26.29,4.86
2018-06-28T14:00:00.000Z,2.86,1,27.29,5.29
2018-06-28T15:00:00.000Z,2.86,1,26.71,5.71
2018-06-28T16:00:00.000Z,1.86,0,23.43,5
2018-06-28T17:00:00.000Z,1.29,2,23.14,4.57
2018-06-28T18:00:00.000Z,4.14,5,30.71,8.71
2018-06-28T19:00:00.000Z,5.71,2,33.29,9.29
2018-06-28T20:00:00.000Z,6,1,30.57,9.86
2018-06-28T21:00:00.000Z,7.29,2,31.71,11
2018-06-28T22:00:00.000Z,7.29,1,31.43,11
2018-06-28T23:00:00.000Z,8,2,31.57,11.57
2018-06-29T00:00:00.000Z,7.71,0,27.71,10.43
2018-06-29T01:00:00.000Z,5,2,19.43,6.86
2018-06-29T02:00:00.000Z,3.29,1,14.43,5.86
2018-06-29T03:00:00.000Z,3,0,12.71,5.29
2018-06-29T04:00:00.000Z,1.57,0,9.57,3.86
2018-06-29T05:00:00.000Z,1.43,0,7.86,3.57
2018-06-29T06:00:00.000Z,1.43,1,8.57,3.71
2018-06-29T07:00:00.000Z,1.43,0,8,3.71
2018-06-29T08:00:00.000Z,1.14,0,9.43,3.14
2018-06-29T09:00:00.000Z,1.14,2,10.29,2.14
2018-06-29T10:00:00.000Z,1.43,1,13,2.86
2018-06-29T11:00:00.000Z,1.43,0,12.71,2.57
2018-06-29T12:00:00.000Z,1.43,0,14,3.57
2018-06-29T13:00:00.000Z,0.86,1,14,4
2018-06-29T14:00:00.000Z,1.29,3,17.57,4.71
2018-06-29T15:00:00.000Z,1.29,0,18.43,5.57
2018-06-29T16:00:00.000Z,1.43,2,18.57,5.86
2018-06-29T17:00:00.000Z,1.57,1,17.43,5.71
2018-06-29T18:00:00.000Z,2.86,2,21.14,7.14
2018-06-29T19:00:00.000Z,2.86,0,21.29,6.57
2018-06-29T20:00:00.000Z,3.57,1,22,6.14
2018-06-29T21:00:00.000Z,3.14,0,18.71,5.57
2018-06-29T22:00:00.000Z,3.43,1,17.57,5.57
2018-06-29T23:00:00.000Z,3.29,2,19.86,5.86
2018-06-30T00:00:00.000Z,4.29,2,22.43,7.14
2018-06-30T01:00:00.000Z,4,2,25.14,7.71
2018-06-30T02:00:00.000Z,6.43,4,28.86,9.43
2018-06-30T03:00:00.000Z,5.57,0,26.57,8.43
2018-06-30T04:00:00.000Z,5.57,0,25.86,8.43
2018-06-30T05:00:00.000Z,5.29,0,24,7.57
2018-06-30T06:00:00.000Z,4.86,0,20.29,6.71
2018-06-30T07:00:00.000Z,3.86,1,17.43,5.29
2018-06-30T08:00:00.000Z,3,1,11.57,3.57
2018-06-30T09:00:00.000Z,0.57,0,5.86,1.14
2018-06-30T10:00:00.000Z,0.57,0,5.57,1.14
2018-06-30T11:00:00.000Z,0.71,1,6.57,2
2018-06-30T12:00:00.000Z,0.71,0,7.14,1.86
2018-06-30T13:00:00.000Z,0.71,0,7.71,2.14
2018-06-30T14:00:00.000Z,0.57,2,8.29,2.29
2018-06-30T15:00:00.000Z,0.43,0,8.14,2.14
2018-06-30T16:00:00.000Z,0.43,0,9.57,2.14
2018-06-30T17:00:00.000Z,0.43,0,12.14,2.14
2018-06-30T18:00:00.000Z,0.29,0,13,1.14
2018-06-30T19:00:00.000Z,1.43,1,15.43,2.29
2018-06-30T20:00:00.000Z,1.43,0,14.71,1.86
2018-06-30T21:00:00.000Z,1.14,0,13.43,1.29
2018-06-30T22:00:00.000Z,1.14,0,12.71,1.86
2018-06-30T23:00:00.000Z,1.14,0,11.86,1.86
2018-07-01T00:00:00.000Z,1.14,0,9.29,1.86
2018-07-01T01:00:00.000Z,1.14,0,7,2
2018-07-01T02:00:00.000Z,0,0,4.29,0.86
2018-07-01T03:00:00.000Z,0,0,4.14,0.86
2018-07-01T04:00:00.000Z,0.14,1,3.43,1.14
2018-07-01T05:00:00.000Z,0.14,0,2.71,0.43
2018-07-01T06:00:00.000Z,0.14,0,2,0.57
2018-07-01T07:00:00.000Z,0.14,0,2.43,0.86
2018-07-01T08:00:00.000Z,0.43,1,3.86,1.29
2018-07-01T09:00:00.000Z,1,1,5.14,2
2018-07-01T10:00:00.000Z,1,0,5.43,2
2018-07-01T11:00:00.000Z,0.86,0,5.86,1.71
2018-07-01T12:00:00.000Z,1,1,6.57,2.43
2018-07-01T13:00:00.000Z,1,0,7.29,2.29
2018-07-01T14:00:00.000Z,1.14,1,7,2.14
2018-07-01T15:00:00.000Z,1.14,1,7.43,2.14
2018-07-01T16:00:00.000Z,0.57,0,6.14,1.43
2018-07-01T17:00:00.000Z,0.57,0,5.57,1.43
2018-07-01T18:00:00.000Z,0.57,0,4.86,1.43
2018-07-01T19:00:00.000Z,0.57,1,4.57,0.86
2018-07-01T20:00:00.000Z,1.29,1,6.29,1.57
2018-07-01T21:00:00.000Z,1.71,2,8.43,2.29
2018-07-01T22:00:00.000Z,1.43,0,6.86,2.29
2018-07-01T23:00:00.000Z,1.43,0,6.86,2.43
2018-07-02T00:00:00.000Z,1.43,0,8.14,2.43
2018-07-02T01:00:00.000Z,1.43,0,9.57,2.43
2018-07-02T02:00:00.000Z,1.29,0,12.14,2.29
2018-07-02T03:00:00.000Z,0.57,0,10.71,1.86
2018-07-02T04:00:00.000Z,0,0,8.71,1.14
2018-07-02T05:00:00.000Z,0.29,1,9.71,0.86
2018-07-02T06:00:00.000Z,0.57,2,10.29,1
2018-07-02T07:00:00.000Z,1.43,2,13,2.14
2018-07-02T08:00:00.000Z,1.86,2,13.14,2.86
2018-07-02T09:00:00.000Z,2.14,2,12.86,3.14
2018-07-02T10:00:00.000Z,2.14,0,12.86,2.86
2018-07-02T11:00:00.000Z,2.14,0,15.14,2.71
2018-07-02T12:00:00.000Z,1.86,0,17,2.43
2018-07-02T13:00:00.000Z,1.71,1,17,2.43
2018-07-02T14:00:00.000Z,1.14,1,15.29,1.57
2018-07-02T15:00:00.000Z,0.86,1,15.57,1.29
2018-07-02T16:00:00.000Z,0.71,1,15.14,2
2018-07-02T17:00:00.000Z,2,4,23.14,3.29
2018-07-02T18:00:00.000Z,2.29,2,24.14,4.57
2018-07-02T19:00:00.000Z,2.71,3,25.71,5.14
2018-07-02T20:00:00.000Z,3.14,2,29.43,5.71
2018-07-02T21:00:00.000Z,4,1,32.86,6.86
2018-07-02T22:00:00.000Z,3.86,0,32.43,6.43
2018-07-02T23:00:00.000Z,3.71,0,31.86,5.86
2018-07-03T00:00:00.000Z,2.43,0,24.43,4.71
2018-07-03T01:00:00.000Z,2.14,0,20.86,3.86
2018-07-03T02:00:00.000Z,1.71,0,16.86,3.71
2018-07-03T03:00:00.000Z,1.14,0,13.29,3
2018-07-03T04:00:00.000Z,0,0,8.57,1.71
2018-07-03T05:00:00.000Z,0,0,7.71,1.71
2018-07-03T06:00:00.000Z,0,0,7.86,1.29
2018-07-03T07:00:00.000Z,0,0,8.29,1.29
2018-07-03T08:00:00.000Z,0,0,10,0.86
2018-07-03T09:00:00.000Z,0,0,10.86,0.43
2018-07-03T10:00:00.000Z,0,0,13,0.29
2018-07-03T11:00:00.000Z,0.43,2,16.86,2.29
2018-07-03T12:00:00.000Z,0.43,0,16.71,2.29
2018-07-03T13:00:00.000Z,0.43,0,17.57,2.57
2018-07-03T14:00:00.000Z,0.43,0,18.57,2.71
2018-07-03T15:00:00.000Z,0.43,0,22,3.14
2018-07-03T16:00:00.000Z,0.43,0,26.29,3.14
2018-07-03T17:00:00.000Z,0.43,0,25.57,3.14
2018-07-03T18:00:00.000Z,0.14,1,23.14,1.14
2018-07-03T19:00:00.000Z,0.14,0,25.29,1.86
2018-07-03T20:00:00.000Z,0.14,0,25.86,1.86
2018-07-03T21:00:00.000Z,0.14,0,25.71,2
2018-07-03T22:00:00.000Z,0.43,1,21.86,1.86
2018-07-03T23:00:00.000Z,0.86,2,17.43,2.57
2018-07-04T00:00:00.000Z,2.43,2,21.43,4.29
2018-07-04T01:00:00.000Z,2.43,1,20.14,4.43
2018-07-04T02:00:00.000Z,5.71,2,25.57,8.29
2018-07-04T03:00:00.000Z,6,2,23.14,10.14
2018-07-04T04:00:00.000Z,6,0,20.57,9.71
2018-07-04T05:00:00.000Z,5.86,1,19.71,9.57
2018-07-04T06:00:00.000Z,5.43,0,19,8.86
2018-07-04T07:00:00.000Z,3.86,0,14.43,7.14
2018-07-04T08:00:00.000Z,3.71,0,15.14,6.86
2018-07-04T09:00:00.000Z,1,1,9.29,3
2018-07-04T10:00:00.000Z,1,1,11.43,1.14
2018-07-04T11:00:00.000Z,1,0,14.57,3.29
2018-07-04T12:00:00.000Z,1.43,1,16.29,3.71
2018-07-04T13:00:00.000Z,3.43,2,20.86,5.71
2018-07-04T14:00:00.000Z,3.71,2,21.29,6.57
2018-07-04T15:00:00.000Z,3.86,1,21.14,6.86
2018-07-04T16:00:00.000Z,3.29,0,20.57,6.14
2018-07-04T17:00:00.000Z,3.14,1,18.43,6.29
2018-07-04T18:00:00.000Z,3.14,0,16.29,4.14
2018-07-04T19:00:00.000Z,2.57,0,14.43,3.57
2018-07-04T20:00:00.000Z,1.43,1,11.29,2.57
2018-07-04T21:00:00.000Z,2.43,1,11.71,3.14
2018-07-04T22:00:00.000Z,2.86,2,11.86,3.43
2018-07-04T23:00:00.000Z,3.29,1,11.57,4.43
2018-07-05T00:00:00.000Z,3.14,0,11.86,4
2018-07-05T01:00:00.000Z,3.14,0,11.14,4
2018-07-05T02:00:00.000Z,3.29,1,11.43,4.14
2018-07-05T03:00:00.000Z,2.43,0,9.14,3.14
2018-07-05T04:00:00.000Z,1.14,0,8,1.71
2018-07-05T05:00:00.000Z,2,1,9.29,2.57
2018-07-05T06:00:00.000Z,2.71,2,11.71,2.86
2018-07-05T07:00:00.000Z,2.86,1,12.29,3
2018-07-05T08:00:00.000Z,2.86,0,12.86,3
2018-07-05T09:00:00.000Z,2.71,0,12.71,2.86
2018-07-05T10:00:00.000Z,2.71,0,13.86,2.86
2018-07-05T11:00:00.000Z,3.29,2,13.86,3.43
2018-07-05T12:00:00.000Z,1.86,0,12.14,2.71
2018-07-05T13:00:00.000Z,0.86,1,10.71,2
2018-07-05T14:00:00.000Z,0.71,0,9.86,2
2018-07-05T15:00:00.000Z,1.29,1,12.71,3.29
2018-07-05T16:00:00.000Z,2,1,15.57,4
2018-07-05T17:00:00.000Z,2.29,1,17.57,4.71
2018-07-05T18:00:00.000Z,1.71,0,17.57,4.57
2018-07-05T19:00:00.000Z,2.14,2,19.14,4.71
2018-07-05T20:00:00.000Z,2,0,19.14,4.29
2018-07-05T21:00:00.000Z,2.29,1,23.29,4.43
2018-07-05T22:00:00.000Z,3,1,23.86,4.43
2018-07-05T23:00:00.000Z,2.29,0,20.57,3.71
2018-07-06T00:00:00.000Z,2,0,19,3
2018-07-06T01:00:00.000Z,2,0,18,2.57
2018-07-06T02:00:00.000Z,1.57,0,15.86,1.71
2018-07-06T03:00:00.000Z,1.86,2,14.71,2
2018-07-06T04:00:00.000Z,1.86,2,11.71,2
2018-07-06T05:00:00.000Z,0.57,0,8.57,0.71
2018-07-06T06:00:00.000Z,0.86,2,10.14,1
2018-07-06T07:00:00.000Z,1.14,1,10.86,1.29
2018-07-06T08:00:00.000Z,1.14,0,14,1.29
2018-07-06T09:00:00.000Z,1.14,0,14.71,1.29
2018-07-06T10:00:00.000Z,1.14,2,15.57,1.29
2018-07-06T11:00:00.000Z,1.57,1,15.86,1.71
2018-07-06T12:00:00.000Z,1.71,1,16.57,1.86
2018-07-06T13:00:00.000Z,1.71,1,16.29,1.86
2018-07-06T14:00:00.000Z,1.71,2,16.57,1.86
2018-07-06T15:00:00.000Z,2.71,2,20.71,4.71
2018-07-06T16:00:00.000Z,2.86,1,22.43,5.29
2018-07-06T17:00:00.000Z,2.71,1,23.57,5.29
2018-07-06T18:00:00.000Z,2,0,25.57,5.86
2018-07-06T19:00:00.000Z,2,1,26.86,7.29
2018-07-06T20:00:00.000Z,1.86,1,27,7.57
2018-07-06T21:00:00.000Z,1.86,1,27.86,7.71
2018-07-06T22:00:00.000Z,0.86,0,21.71,5.14
2018-07-06T23:00:00.000Z,0.71,0,19.57,5.29
2018-07-07T00:00:00.000Z,0.86,2,17.71,6.57
2018-07-07T01:00:00.000Z,1.14,1,14.29,9.86
2018-07-07T02:00:00.000Z,1,0,11.14,9.29
2018-07-07T03:00:00.000Z,0.86,0,9.43,8.71
2018-07-07T04:00:00.000Z,0.57,0,6.43,8.29
2018-07-07T05:00:00.000Z,0.57,0,5.14,8
2018-07-07T06:00:00.000Z,0.57,0,5.43,7.43
2018-07-07T07:00:00.000Z,0.57,1,5.29,6
2018-07-07T08:00:00.000Z,0.43,1,6.86,1.57
2018-07-07T09:00:00.000Z,0.43,0,9,0.57
2018-07-07T10:00:00.000Z,0.43,0,9.43,0.57
2018-07-07T11:00:00.000Z,0.86,2,9.86,1.86
2018-07-07T12:00:00.000Z,0.86,0,10.71,1.86
2018-07-07T13:00:00.000Z,0.86,0,9.86,1.86
2018-07-07T14:00:00.000Z,0.57,0,9.14,2
2018-07-07T15:00:00.000Z,0.57,1,8.43,2.29
2018-07-07T16:00:00.000Z,0.71,1,6.86,2.43
2018-07-07T17:00:00.000Z,1,1,7.14,3
2018-07-07T18:00:00.000Z,0.71,1,7.14,2
2018-07-07T19:00:00.000Z,0.71,0,6.29,2
2018-07-07T20:00:00.000Z,0.71,0,6.14,2.14
2018-07-07T21:00:00.000Z,1.29,2,7.29,2.29
2018-07-07T22:00:00.000Z,1.29,1,6.71,2
2018-07-07T23:00:00.000Z,1.29,1,7.14,2
2018-07-08T00:00:00.000Z,1.14,1,8.57,1.57
2018-07-08T01:00:00.000Z,1,0,8.43,1.29
2018-07-08T02:00:00.000Z,1,0,8.29,1.29
2018-07-08T03:00:00.000Z,1.14,1,9.29,1.14
2018-07-08T04:00:00.000Z,0.57,0,8.14,0.57
2018-07-08T05:00:00.000Z,0.43,0,7.57,0.43
2018-07-08T06:00:00.000Z,0.43,1,6.71,0.71
2018-07-08T07:00:00.000Z,0.71,2,5,1
2018-07-08T08:00:00.000Z,0.71,0,4.29,1.14
2018-07-08T09:00:00.000Z,0.71,0,3.86,1.43
2018-07-08T10:00:00.000Z,0.57,0,2.43,1.29
2018-07-08T11:00:00.000Z,0.57,0,2,2.43
2018-07-08T12:00:00.000Z,1,1,3.14,2.86
2018-07-08T13:00:00.000Z,1.57,1,5,3.29
2018-07-08T14:00:00.000Z,1.43,2,5.29,3.14
2018-07-08T15:00:00.000Z,1.57,1,6.29,3.14
2018-07-08T16:00:00.000Z,1.57,0,7.29,3.43
2018-07-08T17:00:00.000Z,1.71,1,8.71,3.57
2018-07-08T18:00:00.000Z,1.71,0,9.86,2.43
2018-07-08T19:00:00.000Z,1.43,1,8.57,2.14
2018-07-08T20:00:00.000Z,0.71,0,7.14,1.29
2018-07-08T21:00:00.000Z,0.86,2,8.71,1.43
2018-07-08T22:00:00.000Z,0.71,0,10.14,1.29
2018-07-08T23:00:00.000Z,0.86,1,10.86,1
2018-07-09T00:00:00.000Z,0.71,0,11,0.86
2018-07-09T01:00:00.000Z,0.71,0,10.43,0.86
2018-07-09T02:00:00.000Z,0.71,1,10.43,0.86
2018-07-09T03:00:00.000Z,1.29,3,11.14,1.43
2018-07-09T04:00:00.000Z,1.57,2,11.86,2.14
2018-07-09T05:00:00.000Z,1.57,0,9.86,2.14
2018-07-09T06:00:00.000Z,1.43,0,8.71,1.86
2018-07-09T07:00:00.000Z,1.43,0,7.43,1.86
2018-07-09T08:00:00.000Z,1.43,0,8.14,2.29
2018-07-09T09:00:00.000Z,1.29,0,8.57,2.14
2018-07-09T10:00:00.000Z,0.86,1,8.57,1.86
2018-07-09T11:00:00.000Z,0.14,0,5.71,0.86
2018-07-09T12:00:00.000Z,0.14,0,5.86,0.86
2018-07-09T13:00:00.000Z,1.71,3,11.43,2.57
2018-07-09T14:00:00.000Z,2.86,5,14.43,3.71
2018-07-09T15:00:00.000Z,4.14,2,18.86,4.71
2018-07-09T16:00:00.000Z,4.29,1,22.57,4.86
2018-07-09T17:00:00.000Z,4.43,2,23.71,5
2018-07-09T18:00:00.000Z,5.71,4,27.86,6.43
2018-07-09T19:00:00.000Z,8.71,6,37,9.57
2018-07-09T20:00:00.000Z,8.71,3,36,10
2018-07-09T21:00:00.000Z,7.86,1,34,9.29
2018-07-09T22:00:00.000Z,7.14,2,29.86,8.57
2018-07-09T23:00:00.000Z,7.14,1,27,9.29
2018-07-10T00:00:00.000Z,6.86,0,25.86,8.86
2018-07-10T01:00:00.000Z,5.71,1,22.71,7.71
2018-07-10T02:00:00.000Z,2.71,0,14.71,4.71
2018-07-10T03:00:00.000Z,1.14,0,9.71,3.43
2018-07-10T04:00:00.000Z,0.86,0,9,3
2018-07-10T05:00:00.000Z,0.57,1,8.14,2.71
2018-07-10T06:00:00.000Z,0.71,2,7.86,2.14
2018-07-10T07:00:00.000Z,1,2,7.14,2.57
2018-07-10T08:00:00.000Z,1,1,7.14,3.57
2018-07-10T09:00:00.000Z,1,0,6.86,4.29
2018-07-10T10:00:00.000Z,1.43,2,8.43,4.43
2018-07-10T11:00:00.000Z,1.71,1,10,4.86
2018-07-10T12:00:00.000Z,1.71,1,11.29,4.71
2018-07-10T13:00:00.000Z,2.29,2,14.86,6.29
2018-07-10T14:00:00.000Z,3.71,6,19.71,8.14
2018-07-10T15:00:00.000Z,4,2,21.71,7.43
2018-07-10T16:00:00.000Z,4.57,1,24.57,7.14
2018-07-10T17:00:00.000Z,4.71,2,28.43,7.14
2018-07-10T18:00:00.000Z,4.57,1,29,7.57
2018-07-10T19:00:00.000Z,4.43,1,28.57,8
2018-07-10T20:00:00.000Z,3.86,1,28.57,6.43
2018-07-10T21:00:00.000Z,2.14,0,25.86,4.14
2018-07-10T22:00:00.000Z,1.86,1,24.29,3.57
2018-07-10T23:00:00.000Z,1.71,1,22.29,5
2018-07-11T00:00:00.000Z,1.57,2,20.14,8.29
2018-07-11T01:00:00.000Z,1.57,1,18.43,7.86
2018-07-11T02:00:00.000Z,1.43,0,18.57,8.14
2018-07-11T03:00:00.000Z,1.14,0,14,8.29
2018-07-11T04:00:00.000Z,1.43,1,12.29,8.57
2018-07-11T05:00:00.000Z,1.57,1,11.43,9.14
2018-07-11T06:00:00.000Z,1.14,0,10.14,7.14
2018-07-11T07:00:00.000Z,1.29,2,9.14,4.14
2018-07-11T08:00:00.000Z,1.71,2,10.29,4.43
2018-07-11T09:00:00.000Z,2.14,2,11.86,4.29
2018-07-11T10:00:00.000Z,2.29,1,13.57,4.14
2018-07-11T11:00:00.000Z,2.29,1,14.43,4.14
2018-07-11T12:00:00.000Z,2.29,1,14.86,3.71
2018-07-11T13:00:00.000Z,2.43,1,17.29,5.43
2018-07-11T14:00:00.000Z,3.14,5,20.29,5.71
2018-07-11T15:00:00.000Z,3.29,2,22.57,6.29
2018-07-11T16:00:00.000Z,3.43,3,27.86,6.14
2018-07-11T17:00:00.000Z,3.71,2,31.43,6.57
2018-07-11T18:00:00.000Z,3.43,0,33.43,6.57
2018-07-11T19:00:00.000Z,3.57,2,36,6.86
2018-07-11T20:00:00.000Z,4.29,3,38,6
2018-07-11T21:00:00.000Z,4.29,4,37,5.71
2018-07-11T22:00:00.000Z,4.14,3,38.57,6.57
2018-07-11T23:00:00.000Z,3.86,2,31.29,6.14
2018-07-12T00:00:00.000Z,3.86,1,28,6
2018-07-12T01:00:00.000Z,4.14,1,25.43,6.86
2018-07-12T02:00:00.000Z,3.71,0,21.29,6.43
2018-07-12T03:00:00.000Z,2.86,0,17,5.71
2018-07-12T04:00:00.000Z,1.57,0,13.86,4.86
2018-07-12T05:00:00.000Z,1.14,1,9.29,3
2018-07-12T06:00:00.000Z,0.86,0,11.43,2.86
2018-07-12T07:00:00.000Z,0.43,0,10.86,2.57
2018-07-12T08:00:00.000Z,0.14,0,9.86,1.57
2018-07-12T09:00:00.000Z,0.14,0,11.29,3.29
2018-07-12T10:00:00.000Z,0.29,1,10.43,3.43
2018-07-12T11:00:00.000Z,0.57,1,10.86,3.57
2018-07-12T12:00:00.000Z,0.71,1,10.86,3.57
2018-07-12T13:00:00.000Z,1,2,8.86,5.43
2018-07-12T14:00:00.000Z,2,4,12,6.57
2018-07-12T15:00:00.000Z,3.57,4,17,8.29
2018-07-12T16:00:00.000Z,3.86,2,17.43,6.86
2018-07-12T17:00:00.000Z,4,1,20.71,6.86
2018-07-12T18:00:00.000Z,4.57,3,24.57,7.43
2018-07-12T19:00:00.000Z,4.86,3,25.86,7.71
2018-07-12T20:00:00.000Z,5.43,4,29.14,7.14
2018-07-12T21:00:00.000Z,4.71,2,27.86,6.14
2018-07-12T22:00:00.000Z,3.14,0,23.71,4.57
2018-07-12T23:00:00.000Z,2.86,0,23,4.43
2018-07-13T00:00:00.000Z,2.57,0,20.71,4.14
2018-07-13T01:00:00.000Z,1.71,0,17.43,3.14
2018-07-13T02:00:00.000Z,1.14,0,15.86,3.86
2018-07-13T03:00:00.000Z,0.29,0,11.57,4
2018-07-13T04:00:00.000Z,0,0,8.71,3.57
2018-07-13T05:00:00.000Z,0,0,8,3.29
2018-07-13T06:00:00.000Z,0.43,1,9.14,4
2018-07-13T07:00:00.000Z,0.86,3,9.14,4.86
2018-07-13T08:00:00.000Z,1.14,1,9,5
2018-07-13T09:00:00.000Z,1.14,0,9.14,3.71
2018-07-13T10:00:00.000Z,1.57,1,11.71,3.43
2018-07-13T11:00:00.000Z,1.57,0,12.43,3.43
2018-07-13T12:00:00.000Z,1.71,1,13.71,3.57
2018-07-13T13:00:00.000Z,1.57,2,16,3.57
2018-07-13T14:00:00.000Z,1.86,2,19.43,3.71
2018-07-13T15:00:00.000Z,1.71,1,20.43,3.57
2018-07-13T16:00:00.000Z,2.57,4,23.14,4.71
2018-07-13T17:00:00.000Z,2.14,0,21.43,4.43
2018-07-13T18:00:00.000Z,3.71,4,28.14,7
2018-07-13T19:00:00.000Z,4.86,4,32.29,9.57
2018-07-13T20:00:00.000Z,5.86,3,34.29,10.86
2018-07-13T21:00:00.000Z,6.14,4,34.29,11.14
2018-07-13T22:00:00.000Z,6.29,2,35.14,11.43
2018-07-13T23:00:00.000Z,6,1,32.71,10.86
2018-07-14T00:00:00.000Z,6.86,2,33.43,10.86
2018-07-14T01:00:00.000Z,5.29,0,25.71,8.57
2018-07-14T02:00:00.000Z,5.29,2,22.71,7.14
2018-07-14T03:00:00.000Z,4.71,1,18.14,6.29
2018-07-14T04:00:00.000Z,3.71,0,13.71,5
2018-07-14T05:00:00.000Z,3.43,0,10,4.57
2018-07-14T06:00:00.000Z,2.86,0,9.86,4
2018-07-14T07:00:00.000Z,2,0,7.71,3
2018-07-14T08:00:00.000Z,2,0,7.57,2.71
2018-07-14T09:00:00.000Z,1,1,5.29,1.71
2018-07-14T10:00:00.000Z,0.29,0,4,0.29
2018-07-14T11:00:00.000Z,0.71,1,6,0.71
2018-07-14T12:00:00.000Z,0.71,0,7,0.71
2018-07-14T13:00:00.000Z,1,1,6.57,1
2018-07-14T14:00:00.000Z,1.43,2,8.43,1.57
2018-07-14T15:00:00.000Z,1.71,2,9.14,2.14
2018-07-14T16:00:00.000Z,1.57,1,9.29,2
2018-07-14T17:00:00.000Z,2.14,3,11,2.57
